Code,Entity,Year,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population,Manufactured cigarettes sold per adult per day,public_health_expenditure_pc_gdp,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","GDP per capita, PPP (constant 2017 international $)",Life expectancy - Type: period - Sex: both - Age: 0,PM₁₀ (Index),PM₂.₅ (Index),Non-methane volatile organic compounds (Index),Nitrogen oxides (Index),Ammonia (Index),Sulphur dioxide (Index),Nitrogen oxide (NOx),Sulphur dioxide (SO鈧) emissions,Carbon monoxide (CO) emissions,Organic carbon (OC) emissions,Non-methane volatile organic compounds (NMVOC) emissions,Black carbon (BC) emissions,Ammonia (NH鈧) emissions,Proportion of population with primary reliance on clean fuels and technologies for cooking (%) - Residence area type: Total
HUN,,1936,,,,,,,,,,,,,,,,39469.31,373951.75,1112011.6,40781.37,147466.81,4106.607,78653.01,
HUN,,1937,,,,,,,,,,,,,,,,43944.824,422279.88,1150376.2,42000.047,149313.19,4328.6646,79342.805,
HUN,,1938,,,,,,,,,,,,,,,,45346.484,457733.0,1164743.4,42726.92,148974.3,4470.3403,79701.43,
HUN,,1939,,,,,,,,,,,,,,,,41965.332,456622.75,1123319.0,41961.44,144485.53,4400.3677,79665.234,
HUN,,1940,,,,,1.2,,,,,,,,,,,48758.51,489590.1,1132692.1,42416.633,146315.92,4647.099,79977.62,
HUN,,1941,,,,,,,,,,,,,,,,58887.453,538441.75,1200808.1,43795.08,151991.08,5129.3813,80149.695,
HUN,,1942,,,,,,,,,,,,,,,,70911.65,559676.25,1230825.0,43889.11,157197.16,5562.3154,80065.42,
HUN,,1943,,,,,,,,,,,,,,,,79969.22,565874.75,1237957.4,43424.246,159847.66,5875.6265,80147.62,
HUN,,1944,,,,,,,,,,,,,,,,74822.05,469707.66,1090703.5,38570.707,151340.56,5396.813,79952.32,
HUN,,1945,,,,,,,,,,,,,,,,52225.81,232089.23,693639.06,25902.479,125133.16,3593.7068,79061.016,
HUN,,1946,,,,,,,,,,,,,,,,58929.75,307909.56,762764.44,28172.135,128218.92,4039.178,79825.74,
HUN,,1947,,,,,,,,,,,,,,,,60885.613,404767.56,841006.2,31240.225,128716.055,4468.1494,80591.766,
HUN,,1948,,,,,,,,,,,,,,,,62954.645,468051.03,859266.6,32519.928,126959.15,4673.146,81347.836,
HUN,,1949,,,,,,,,,,,,,,,,72036.16,577118.6,911739.8,35041.45,128512.69,5182.506,83165.83,
HUN,,1950,,,,,,,,,62.1384,,,,,,,69723.45,514824.03,779782.2,30958.672,121964.32,4678.4917,84695.36,
HUN,,1951,,,,,3.1,,,,62.4728,,,,,,,83853.83,599045.7,829249.5,32732.129,127996.54,5185.7017,88354.625,
HUN,,1952,,,,,4.0,,,,63.9294,,,,,,,97222.586,729334.0,913085.9,35724.613,134118.45,5723.7056,91285.98,
HUN,,1953,,,,,4.0,,,,63.8503,,,,,,,113481.21,839321.9,980427.8,37679.613,142290.11,6583.1304,94376.19,
HUN,,1954,,,,,4.4,,,,65.4293,,,,,,,120315.0,878856.25,985858.5,37508.61,146406.16,7451.0024,96508.516,
HUN,Hungary,1955,1430.0,1.46145041,13.13928151,14.55485552,4.7,,,,66.8971,,,,,,,127851.6,910467.1,987083.0,36992.133,152157.33,7576.769,98075.97,
HUN,Hungary,1956,1544.0,1.48125408,13.9886635,15.57817844,5.0,,,,66.0004,,,,,,,116377.61,858127.7,938964.7,35500.32,146106.47,7255.147,98565.69,
HUN,Hungary,1957,1653.0,1.59486709,14.77670903,16.79980487,5.5,,,,66.3463,,,,,,,128820.83,960673.6,1027699.2,38008.56,151303.2,9216.809,100446.8,
HUN,Hungary,1958,1739.0,1.77691946,15.27002724,17.59836464,5.2,,,,67.436,,,,,,,133254.38,1016757.8,1073387.8,39175.73,154398.77,8701.846,102443.125,
HUN,Hungary,1959,1997.0,1.92241047,17.05551026,20.09660863,5.6,,,,67.3255,,,,,,,142026.28,1078156.5,1126524.6,40520.91,160691.62,9533.75,104741.016,
HUN,Hungary,1960,2028.0,1.99753755,17.02993878,20.3135173,5.8,,,,68.0866,,,,,,,153681.17,1155520.9,1193403.2,42136.633,168668.05,10810.11,106176.72,
HUN,Hungary,1961,2241.0,2.32444767,18.59991272,22.3474272,6.1,,,,69.0164,,,,,,,166729.97,1246318.5,1249947.5,43709.465,177192.84,12169.177,102260.79,
HUN,Hungary,1962,2312.0,2.13534307,18.95461921,22.9802799,6.0,,,,67.9408,,,,,,,173034.23,1270520.5,1244697.6,43474.69,180430.89,12918.019,112850.414,
HUN,Hungary,1963,2493.0,2.49622012,19.95243861,24.71277471,5.7,,,,68.9435,,,,,,,186528.38,1386978.0,1321886.0,46253.906,187362.97,15233.136,113201.98,
HUN,Hungary,1964,2612.0,2.59049886,20.41146183,25.81078677,5.8,,,,69.4676,,,,,,,205244.5,1499794.9,1402304.5,49174.867,197550.08,18377.568,121772.35,
HUN,Hungary,1965,2863.0,2.64800821,21.88298466,28.21273367,6.5,,,,69.1489,,,,,,,204565.94,1447750.8,1349292.8,47300.8,199485.33,17765.01,125033.51,
HUN,Hungary,1966,3006.0,2.94870663,22.8408675,29.53225854,7.2,,,,69.8967,,,,,,,208878.47,1419597.1,1305121.8,43545.793,201571.72,17236.262,126945.56,
HUN,Hungary,1967,3141.0,2.86770748,23.28429495,30.74408316,7.2,,,,69.463,,,,,,,206314.66,1282842.4,1195921.6,38750.637,205962.83,15410.112,138989.02,
HUN,Hungary,1968,3290.0,2.85209009,24.06281217,32.07940873,7.5,,,,69.3451,,,,,,,217992.6,1307747.5,1201628.9,36570.324,212688.39,15080.165,153989.95,
HUN,Hungary,1969,3356.0,2.87676047,24.24186414,32.60088205,7.0,,,,69.3802,,,,,,,226544.45,1274673.0,1206377.4,36444.516,225858.47,14571.354,163003.19,
HUN,Hungary,1970,3391.0,2.82120186,23.99977846,32.80163283,7.5,,,,69.2194,,,,,,,227282.56,1354041.8,1239628.1,36007.824,216103.39,14576.843,177578.72,
HUN,Hungary,1971,3653.0,2.9697014,25.79325393,35.23510972,8.0,,,,69.08,,,,,,,227103.38,1263631.9,1168105.5,32345.43,233398.12,9825.565,190044.64,
HUN,Hungary,1972,3656.0,3.07250128,25.43182123,35.15891715,8.6,,,,69.721,,,,,,,236564.38,1267376.0,1135983.2,30443.219,232927.28,9667.138,183759.62,
HUN,Hungary,1973,3862.0,3.13052219,26.58781897,37.02035065,7.7,,,,69.6,,,,,,,254072.69,1308040.0,1185491.9,31329.918,238688.5,10374.246,177631.92,
HUN,Hungary,1974,4191.0,3.33105487,28.73714944,39.99541928,7.7,,,,69.2739,,,,,,,268083.03,1291906.4,1193920.5,29694.893,251305.53,10891.965,195102.36,
HUN,Hungary,1975,4169.0,3.17996674,28.02033364,39.55182817,8.4,,,,69.4229,,,,,,,272111.25,1284849.6,1180128.2,25328.121,253792.72,11138.504,199346.64,
HUN,Hungary,1976,4336.0,3.27888687,29.36121306,40.91067773,8.6,,,,69.6578,,,,,,,278114.66,1325515.8,1253025.2,26900.94,256324.88,11402.136,189612.42,
HUN,Hungary,1977,4485.0,3.39692951,30.09203964,42.12058603,8.4,,,,69.9357,,,,,,,293929.5,1334253.2,1275684.8,25457.951,270770.16,11470.4,199660.6,
HUN,Hungary,1978,4924.0,3.51410567,33.10221257,46.08372563,8.3,,,,69.47,,,,,,,313000.03,1440831.2,1342144.8,24394.281,281083.72,13260.838,202722.9,
HUN,Hungary,1979,5036.0,3.68050633,33.70386964,47.06849981,8.5,,,,69.6697,,,,,,,317387.97,1398872.8,1355864.2,25861.482,287205.9,12636.88,207207.28,
HUN,Hungary,1980,5159.0,3.54924151,34.20534226,48.16498772,9.4,,,,69.0883,,,,,,,309947.12,1371855.9,1336394.2,24492.97,285367.38,12002.476,195947.05,
HUN,Hungary,1981,5360.0,3.70275703,35.61551003,50.03827555,9.2,,,,69.1502,,,,,,,307811.2,1344743.9,1313873.1,24972.58,283940.1,11888.622,202952.8,
HUN,Hungary,1982,5572.0,3.86091825,37.21160676,52.0499575,8.7,,,,69.3524,,,,,,,305060.22,1354172.4,1330436.4,25588.473,283746.16,11532.285,215832.56,
HUN,Hungary,1983,5689.0,3.82729089,38.24535089,53.22044997,8.2,,,,68.9285,,,,,,,287329.28,1286121.5,1266379.2,23993.898,274821.9,10747.607,219383.25,
HUN,Hungary,1984,5864.0,3.99702813,39.38861875,54.96761373,9.0,,,,68.9641,,,,,,,294373.6,1318908.4,1327717.4,26195.902,281094.12,11171.88,226716.2,
HUN,Hungary,1985,5836.0,3.95355454,39.13085448,54.80481186,8.9,,,,68.9013,,,,,,,291339.38,1275671.5,1417136.2,26663.965,278633.38,11799.792,199790.25,
HUN,Hungary,1986,6300.0,4.2831211,42.33626665,59.26288262,8.9,,,,69.1125,,,,,,,286036.84,1203714.2,1393751.0,23464.998,276455.8,11065.428,195525.5,
HUN,Hungary,1987,6526.0,4.5764055,43.90811832,61.49236292,8.9,,,,69.5633,,,,,,,290790.84,1178843.1,1436111.5,23411.604,285170.03,11289.632,202659.14,
HUN,Hungary,1988,6397.0,4.56791534,42.94697407,60.36898976,8.7,,,,69.9417,,,,,,,282893.8,1063875.2,1446168.9,21869.709,284051.4,10644.145,208813.36,
HUN,Hungary,1989,6542.0,4.52123432,44.02275666,61.84592405,8.9,,,,69.394,,,,,,,279835.3,977788.8,1433426.6,19794.61,292015.34,10204.387,198801.58,
HUN,Hungary,1990,6908.0,4.74255115,47.12515894,66.58962783,9.4,,25.58182,,69.3715,,,,,,,251365.61,831208.4,1380187.6,20821.76,295707.4,8877.124,160758.6,100.0
HUN,Hungary,1991,7007.0,4.83865399,47.46409178,67.5477664,8.7,5.602,,16426.941,69.4407,,,,,,,222657.06,833572.7,1295636.1,21872.39,268027.66,8025.102,143602.92,100.0
HUN,Hungary,1992,7283.0,4.8951143,49.25970303,70.23590024,8.5,5.949,,15929.822,69.1671,,,,,,,194252.6,718656.2,1020334.5,18646.287,240458.19,6446.5684,106897.22,100.0
HUN,Hungary,1993,7436.0,4.9492825,50.18139539,71.79323394,9.0,5.969,,15856.121,69.1803,,,,,,,193692.58,719600.75,1088010.8,19930.977,228368.05,6141.6973,107249.54,100.0
HUN,Hungary,1994,7505.0,5.10930022,50.13953689,72.55866206,9.3,6.369,,16345.784,69.6044,,,,,,,191546.31,633297.75,976388.4,17952.922,214256.48,5874.9424,98729.086,100.0
HUN,Hungary,1995,7551.0,5.19215298,50.13234747,73.10509814,9.0,5.572,25.087593,16612.371,69.9689,,,,,,,189260.92,618754.0,948137.94,17403.057,209491.75,5716.1465,98231.58,100.0
HUN,Hungary,1996,7858.0,5.49011388,51.74639707,76.2081139,6.9,5.361,,16654.645,70.5973,,,,,,,193491.73,615947.94,921061.8,16736.566,201447.9,5730.1045,105322.336,100.0
HUN,Hungary,1997,7763.0,5.56750864,50.8361038,75.43861388,7.2,5.046,,17212.762,71.0035,,,,,,,195336.06,626436.2,868863.25,16660.744,192086.89,5468.8926,101796.19,100.0
HUN,Hungary,1998,7898.0,5.60658763,51.42975023,76.92929576,7.2,4.933,,17925.723,70.9185,,,,,,,193882.88,565941.6,801683.9,15208.655,185341.31,5484.86,101447.82,100.0
HUN,Hungary,1999,7883.0,5.50450388,52.44375555,78.30141845,7.5,4.905,,18528.637,71.04,,,,,,,197517.97,557865.56,787124.56,15340.37,184622.14,5383.8364,104615.836,100.0
HUN,Hungary,2000,7824.0,5.76986895,51.73096648,78.05095279,7.0,4.721,21.339506,19408.922,71.7579,,,,,,,183492.14,427717.7,824740.4,14542.651,187733.7,4965.079,106130.95,100.0
HUN,Hungary,2001,7902.0,5.97807585,49.87487923,77.56507314,6.8,4.653,,20246.045,72.3942,,,,,,,183013.27,346594.34,833948.1,15380.238,186700.45,5089.1313,106542.984,100.0
HUN,Hungary,2002,7939.0,5.97667748,49.98190478,78.1504787,6.5,4.954,,21266.44,72.5074,,,,,,,174091.75,272506.03,685082.44,14496.581,173354.05,5312.5537,104892.27,100.0
HUN,Hungary,2003,8201.0,6.03800535,51.07578778,80.96114033,6.0,5.728,,22196.373,72.5137,,,,,,,178444.28,246106.56,810607.94,14685.337,177742.2,5249.327,105316.37,100.0
HUN,Hungary,2004,8260.0,6.23433868,50.79040213,81.7243643,4.8,5.46,,23358.887,72.906,,,,,,,176398.48,151195.58,744433.0,13433.576,172775.88,4984.6953,107239.29,100.0
HUN,Hungary,2005,7571.0,5.57790352,46.69382955,75.05652041,4.4,5.643,20.285807,24410.48,72.8648,,,,,,,172991.5,42718.582,668984.3,22648.547,169792.06,5936.428,98885.61,100.0
HUN,Hungary,2006,7721.0,5.86688753,46.98735322,76.66285719,6.0,5.501,,25413.277,73.3444,,,,,,,164634.14,38921.64,578364.8,23320.215,156402.45,5860.422,99861.03,100.0
HUN,Hungary,2007,8155.0,6.13443861,49.4743481,81.09763738,5.7,4.96,,25523.275,73.4316,,,,,,,158467.58,36081.266,537204.1,24728.178,142095.98,5768.9883,96920.81,100.0
HUN,Hungary,2008,8330.0,6.40636176,49.97196134,82.98310412,5.5,4.88,,25824.693,73.9576,,,,,,,153104.17,35666.516,477759.56,22666.105,133085.45,5636.2446,87438.7,100.0
HUN,Hungary,2009,8453.0,6.48166608,50.27123763,84.33897644,5.0,4.931,,24158.207,74.1794,,,,,,,142803.22,29623.2,521037.6,30647.652,131772.27,6204.47,86781.08,100.0
HUN,Hungary,2010,8648.0,6.62905501,50.67011705,86.47979245,4.5,4.994,20.010988,24473.463,74.5192,,,,,,,139293.72,30342.326,528227.2,34074.688,126639.32,6374.4634,85725.6,100.0
HUN,Hungary,2011,8533.0,6.62525719,49.56301275,85.57193754,4.2,4.973,20.74074,25001.086,74.9232,,,,,,,130132.27,34164.38,537931.7,36756.3,130082.06,6493.8154,86070.4,100.0
HUN,Hungary,2012,8896.0,6.87268232,50.31751394,89.67415149,3.3,4.853,18.422064,24816.346,75.1808,,,,,,,123061.96,30403.496,553897.2,38363.05,130725.12,6220.0117,87638.46,100.0
HUN,Hungary,2013,8591.0,6.77641231,48.12988299,86.83846383,,4.818,17.48896,25333.33,75.6809,,,,,,,118459.82,29182.568,547172.1,38972.273,127639.91,6247.8467,88002.52,100.0
HUN,Hungary,2014,8733.0,6.91405137,48.13614894,88.51191734,,4.725,17.525017,26476.717,75.8474,,,,,,,117149.65,25779.59,467171.9,32911.176,118553.13,5817.465,87743.33,100.0
HUN,Hungary,2015,8753.0,6.64631692,47.52769292,88.92588744,,4.671,17.54829,27523.68,75.6517,,,,,,,117498.734,23814.738,452570.53,34649.94,122624.66,6069.554,88634.92,100.0
HUN,Hungary,2016,8883.0,6.99157045,47.50250631,90.51333994,,4.756,15.73414,28212.613,76.1552,,,,,,,109362.51,23030.24,439280.22,33290.79,120792.4,5832.7515,90398.17,100.0
HUN,Hungary,2017,8840.0,6.71355013,46.70976653,90.31498475,,4.641,16.57651,29496.164,76.0055,,,,,,,110122.96,27586.957,429671.25,31656.877,120172.73,5615.146,93691.91,100.0
HUN,Hungary,2018,8716.0,6.65115037,45.67508209,89.16109597,,4.572,16.630896,31117.28,76.2039,,,,,,,109397.17,22914.465,368076.2,27098.693,113251.75,5242.8,93298.38,100.0
HUN,Hungary,2019,8447.0,6.51759604,43.47721911,86.44844175,,4.323,16.494349,32645.664,76.4543,,,,,,,104065.445,17462.643,350452.38,25197.754,113990.25,4962.6045,92984.02,100.0
HUN,Hungary,2020,8159.0,5.78644275,41.65945085,84.45862888,,5.179,,31232.102,75.7297,,,,,,,95620.46,16476.36,335072.4,24464.14,108846.22,4620.11,91575.78,100.0
HUN,Hungary,2021,7867.0,5.05523034,39.6710533,81.65731868,,5.303,,33583.785,74.5301,,,,,,,97307.445,14066.39,338867.3,24581.133,110771.06,4717.3413,92114.41,100.0
HUN,Hungary,2022,7760.0,5.68723158,38.51419533,80.78066602,,,,35356.777,,,,,,,,91160.8,13043.011,322392.62,23664.814,108479.37,4498.5815,91658.56,
HUN,,2023,,,,,,,,,,,,,,,,,,,,,,,
IDN,,1950,,,,,,,,,39.4044,,,,,,,,,,,,,,
IDN,,1951,,,,,,,,,39.7847,,,,,,,,,,,,,,
IDN,,1952,,,,,,,,,40.6914,,,,,,,,,,,,,,
IDN,,1953,,,,,,,,,41.4147,,,,,,,,,,,,,,
IDN,,1954,,,,,,,,,42.1883,,,,,,,,,,,,,,
IDN,,1955,,,,,,,,,42.9213,,,,,,,,,,,,,,
IDN,,1956,,,,,,,,,43.7964,,,,,,,,,,,,,,
IDN,,1957,,,,,,,,,44.4986,,,,,,,,,,,,,,
IDN,,1958,,,,,,,,,45.0457,,,,,,,,,,,,,,
IDN,,1959,,,,,,,,,45.8581,,,,,,,,,,,,,,
IDN,,1960,,,,,,,,,46.4516,,,,,,,,,,,,,,
IDN,,1961,,,,,,,,,47.1165,,,,,,,,,,,,,,
IDN,,1962,,,,,,,,,47.8709,,,,,,,,,,,,,,
IDN,,1963,,,,,,,,,48.4294,,,,,,,,,,,,,,
IDN,,1964,,,,,,,,,49.2317,,,,,,,,,,,,,,
IDN,,1965,,,,,,,,,42.5994,,,,,,,,,,,,,,
IDN,,1966,,,,,,,,,48.1998,,,,,,,,,,,,,,
IDN,,1967,,,,,,,,,51.0663,,,,,,,,,,,,,,
IDN,,1968,,,,,,,,,51.6297,,,,,,,,,,,,,,
IDN,,1969,,,,,,,,,52.3537,,,,,,,,,,,,,,
IDN,,1970,,,,,,,,,52.9915,,,,,,,,,,,,,,
IDN,,1971,,,,,,,,,53.5762,,,,,,,,,,,,,,
IDN,,1972,,,,,,,,,54.2425,,,,,,,,,,,,,,
IDN,,1973,,,,,,,,,54.8498,,,,,,,,,,,,,,
IDN,,1974,,,,,,,,,55.4292,,,,,,,,,,,,,,
IDN,,1975,,,,,,,,,55.9683,,,,,,,,,,,,,,
IDN,,1976,,,,,,,,,56.5142,,,,,,,,,,,,,,
IDN,,1977,,,,,,,,,57.0813,,,,,,,,,,,,,,
IDN,,1978,,,,,,,,,57.5649,,,,,,,,,,,,,,
IDN,,1979,,,,,,,,,58.153,,,,,,,,,,,,,,
IDN,,1980,,,,,,,,,58.7542,,,,,,,,,,,,,,
IDN,,1981,,,,,,,,,59.1376,,,,,,,,,,,,,,
IDN,,1982,,,,,,,,,59.7571,,,,,,,,,,,,,,
IDN,,1983,,,,,,,,,60.2732,,,,,,,,,,,,,,
IDN,,1984,,,,,,,,,60.7284,,,,,,,,,,,,,,
IDN,,1985,,,,,,,,,61.307,,,,,,,,,,,,,,
IDN,,1986,,,,,,,,,61.7217,,,,,,,,,,,,,,
IDN,,1987,,,,,,,,,61.9727,,,,,,,,,,,,,,
IDN,,1988,,,,,,,,,62.2106,,,,,,,,,,,,,,
IDN,,1989,,,,,,,,,62.6959,,,,,,,,,,,,,,
IDN,,1990,,,,,,,26.882063,4519.7227,63.1807,,,,,,,,,,,,,,2.4
IDN,,1991,,,,,,,,4742.622,63.5371,,,,,,,,,,,,,,2.6
IDN,,1992,,,,,,,,4965.134,64.1264,,,,,,,,,,,,,,2.8
IDN,,1993,,,,,,,,5200.023,64.5981,,,,,,,,,,,,,,3.1
IDN,,1994,,,,,,,,5500.5527,64.8562,,,,,,,,,,,,,,3.4
IDN,,1995,,,,,,,25.310429,5856.212,65.2375,,,,,,,,,,,,,,3.7
IDN,,1996,,,,,,,,6212.6714,65.355,,,,,,,,,,,,,,4.1
IDN,,1997,,,,,,,,6401.2153,65.7331,,,,,,,,,,,,,,4.5
IDN,,1998,,,,,,,,5474.5977,65.9621,,,,,,,,,,,,,,5.3
IDN,,1999,,,,,,,,5435.7554,66.2206,,,,,,,,,,,,,,6.0
IDN,,2000,,,,,,,23.345318,5621.262,66.4334,,,,,,,,,,,,,,6.7
IDN,,2001,,,,,,,,5744.494,66.7577,,,,,,,,,,,,,,7.8
IDN,,2002,,,,,,,,5921.0776,67.1336,,,,,,,,,,,,,,9.2
IDN,,2003,,,,,,,,6121.666,67.4126,,,,,,,,,,,,,,11.0
IDN,,2004,,,,,,,,6348.2944,65.7503,,,,,,,,,,,,,,13.4
IDN,,2005,,,,,,,21.754425,6625.6147,67.6492,,,,,,,,,,,,,,16.0
IDN,,2006,,,,,,,,6899.851,67.9144,,,,,,,,,,,,,,19.7
IDN,,2007,,,,,,,,7242.018,68.1893,,,,,,,,,,,,,,24.2
IDN,,2008,,,,,,,,7578.205,68.2261,,,,,,,,,,,,,,29.3
IDN,,2009,,,,,,,,7828.809,68.4936,,,,,,,,,,,,,,35.0
IDN,,2010,,,,,,,22.317211,8212.635,68.6793,,,,,,,,,,,,,,40.7
IDN,,2011,,,,,,,18.946852,8610.529,68.8228,,,,,,,,,,,,,,46.5
IDN,,2012,,,,,,,20.067686,9015.801,68.973,,,,,,,,,,,,,,52.15
IDN,,2013,,,,,,,20.019058,9402.108,69.2641,,,,,,,,,,,,,,57.2
IDN,,2014,,,,,,,18.890549,9759.025,69.5333,,,,,,,,,,,,,,62.0
IDN,,2015,,,,,,,19.924828,10121.841,69.6989,,,,,,,,,,,,,,66.8
IDN,,2016,,,,,,,21.152107,10519.295,69.7976,,,,,,,,,,,,,,70.85
IDN,,2017,,,,,,,18.55576,10941.921,69.9356,,,,,,,,,,,,,,74.7
IDN,,2018,,,,,,,19.113256,11397.432,70.3375,,,,,,,,,,,,,,78.5
IDN,,2019,,,,,,,19.371462,11857.789,70.5184,,,,,,,,,,,,,,81.6
IDN,,2020,,,,,,,,11515.681,68.8077,,,,,,,,,,,,,,84.4
IDN,,2021,,,,,,,,11859.437,67.5703,,,,,,,,,,,,,,86.9
IDN,,2022,,,,,,,,12409.759,,,,,,,,,,,,,,,
IDN,,2023,,,,,,,,,,,,,,,,,,,,,,,
IMN,,1950,,,,,,,,,61.4161,,,,,,,,,,,,,,
IMN,,1951,,,,,,,,,62.2958,,,,,,,,,,,,,,
IMN,,1952,,,,,,,,,63.9787,,,,,,,,,,,,,,
IMN,,1953,,,,,,,,,64.8668,,,,,,,,,,,,,,
IMN,,1954,,,,,,,,,64.6,,,,,,,,,,,,,,
IMN,,1955,,,,,,,,,65.3169,,,,,,,,,,,,,,
IMN,,1956,,,,,,,,,64.8565,,,,,,,,,,,,,,
IMN,,1957,,,,,,,,,64.9758,,,,,,,,,,,,,,
IMN,,1958,,,,,,,,,65.0484,,,,,,,,,,,,,,
IMN,,1959,,,,,,,,,65.4759,,,,,,,,,,,,,,
IMN,,1960,,,,,,,,,64.4085,,,,,,,,,,,,,,
IMN,,1961,,,,,,,,,63.6285,,,,,,,,,,,,,,
IMN,,1962,,,,,,,,,64.2932,,,,,,,,,,,,,,
IMN,,1963,,,,,,,,,63.5215,,,,,,,,,,,,,,
IMN,,1964,,,,,,,,,64.8379,,,,,,,,,,,,,,
IMN,,1965,,,,,,,,,64.9775,,,,,,,,,,,,,,
IMN,,1966,,,,,,,,,65.2727,,,,,,,,,,,,,,
IMN,,1967,,,,,,,,,65.9678,,,,,,,,,,,,,,
IMN,,1968,,,,,,,,,65.6252,,,,,,,,,,,,,,
IMN,,1969,,,,,,,,,65.1931,,,,,,,,,,,,,,
IMN,,1970,,,,,,,,,65.6839,,,,,,,,,,,,,,
IMN,,1971,,,,,,,,,65.9556,,,,,,,,,,,,,,
IMN,,1972,,,,,,,,,65.3709,,,,,,,,,,,,,,
IMN,,1973,,,,,,,,,66.5553,,,,,,,,,,,,,,
IMN,,1974,,,,,,,,,65.9887,,,,,,,,,,,,,,
IMN,,1975,,,,,,,,,66.9177,,,,,,,,,,,,,,
IMN,,1976,,,,,,,,,67.1615,,,,,,,,,,,,,,
IMN,,1977,,,,,,,,,67.2812,,,,,,,,,,,,,,
IMN,,1978,,,,,,,,,67.5114,,,,,,,,,,,,,,
IMN,,1979,,,,,,,,,67.8819,,,,,,,,,,,,,,
IMN,,1980,,,,,,,,,68.3039,,,,,,,,,,,,,,
IMN,,1981,,,,,,,,,69.0785,,,,,,,,,,,,,,
IMN,,1982,,,,,,,,,69.1005,,,,,,,,,,,,,,
IMN,,1983,,,,,,,,,69.7157,,,,,,,,,,,,,,
IMN,,1984,,,,,,,,,69.88,,,,,,,,,,,,,,
IMN,,1985,,,,,,,,,69.4795,,,,,,,,,,,,,,
IMN,,1986,,,,,,,,,70.2924,,,,,,,,,,,,,,
IMN,,1987,,,,,,,,,70.6785,,,,,,,,,,,,,,
IMN,,1988,,,,,,,,,71.2385,,,,,,,,,,,,,,
IMN,,1989,,,,,,,,,70.9245,,,,,,,,,,,,,,
IMN,,1990,,,,,,,,,71.9589,,,,,,,,,,,,,,
IMN,,1991,,,,,,,,,72.1506,,,,,,,,,,,,,,
IMN,,1992,,,,,,,,,73.0778,,,,,,,,,,,,,,
IMN,,1993,,,,,,,,,72.3103,,,,,,,,,,,,,,
IMN,,1994,,,,,,,,,73.3394,,,,,,,,,,,,,,
IMN,,1995,,,,,,,,,73.2639,,,,,,,,,,,,,,
IMN,,1996,,,,,,,,,73.7561,,,,,,,,,,,,,,
IMN,,1997,,,,,,,,,73.6909,,,,,,,,,,,,,,
IMN,,1998,,,,,,,,,74.6025,,,,,,,,,,,,,,
IMN,,1999,,,,,,,,,73.6656,,,,,,,,,,,,,,
IMN,,2000,,,,,,,,,74.7255,,,,,,,,,,,,,,
IMN,,2001,,,,,,,,,75.5095,,,,,,,,,,,,,,
IMN,,2002,,,,,,,,,75.4196,,,,,,,,,,,,,,
IMN,,2003,,,,,,,,,76.096,,,,,,,,,,,,,,
IMN,,2004,,,,,,,,,76.9661,,,,,,,,,,,,,,
IMN,,2005,,,,,,,,,77.6228,,,,,,,,,,,,,,
IMN,,2006,,,,,,,,,78.1909,,,,,,,,,,,,,,
IMN,,2007,,,,,,,,,78.3309,,,,,,,,,,,,,,
IMN,,2008,,,,,,,,,78.4487,,,,,,,,,,,,,,
IMN,,2009,,,,,,,,,78.6814,,,,,,,,,,,,,,
IMN,,2010,,,,,,,,,78.9829,,,,,,,,,,,,,,
IMN,,2011,,,,,,,,,79.1901,,,,,,,,,,,,,,
IMN,,2012,,,,,,,,,79.3367,,,,,,,,,,,,,,
IMN,,2013,,,,,,,,,79.4732,,,,,,,,,,,,,,
IMN,,2014,,,,,,,,,80.0371,,,,,,,,,,,,,,
IMN,,2015,,,,,,,,,78.9047,,,,,,,,,,,,,,
IMN,,2016,,,,,,,,,80.3138,,,,,,,,,,,,,,
IMN,,2017,,,,,,,,,80.4573,,,,,,,,,,,,,,
IMN,,2018,,,,,,,,,80.5956,,,,,,,,,,,,,,
IMN,,2019,,,,,,,,,80.7373,,,,,,,,,,,,,,
IMN,,2020,,,,,,,,,80.588,,,,,,,,,,,,,,
IMN,,2021,,,,,,,,,80.5253,,,,,,,,,,,,,,
IMN,,2023,,,,,,,,,,,,,,,,,,,,,,,
IND,,1950,,,,,,,,,41.7232,,,,,,,,,,,,,,
IND,,1951,,,,,,,,,41.7437,,,,,,,,,,,,,,
IND,,1952,,,,,,,,,42.038,,,,,,,,,,,,,,
IND,,1953,,,,,,,,,42.2051,,,,,,,,,,,,,,
IND,,1954,,,,,,,,,42.953,,,,,,,,,,,,,,
IND,,1955,,,,,,,,,43.3876,,,,,,,,,,,,,,
IND,,1956,,,,,,,,,43.7619,,,,,,,,,,,,,,
IND,,1957,,,,,,,,,44.0574,,,,,,,,,,,,,,
IND,,1958,,,,,,,,,44.4235,,,,,,,,,,,,,,
IND,,1959,,,,,,,,,44.8893,,,,,,,,,,,,,,
IND,,1960,,,,,,,,,45.218,,,,,,,,,,,,,,
IND,,1961,,,,,,,,,45.3985,,,,,,,,,,,,,,
IND,,1962,,,,,,,,,45.6592,,,,,,,,,,,,,,
IND,,1963,,,,,,,,,45.9363,,,,,,,,,,,,,,
